business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity,price_level
OPERATIONAL,"{'location': {'lat': 2.9260154, 'lng': 101.6360925}, 'viewport': {'northeast': {'lat': 2.927364829892722, 'lng': 101.6374642798927}, 'southwest': {'lat': 2.924665170107278, 'lng': 101.6347646201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Kafe Ria Middle East Food,{'open_now': True},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113835153459322958591"">Nasir Rony</a>'], 'photo_reference': 'AW30NDyCuR67D_kNX8niK278idnzchkvPGxfFG4r9iOTYwA7GiV7YHYvtBdmRJuO9P4GehzW0AsKz9QXMhDJxf5NChpvRcJHXVjjjPcu2IKEeZheJZE0FVuPYE2oIbm5QclFygEl5f8lCs3JiCJdM3fKai7G01dM_qPwKWwvukEeOzldVb9v', 'width': 3264}]",ChIJD_QRLN22zTERLUYwdg3ee6c,"{'compound_code': 'WJGP+CC Cyberjaya, Selangor', 'global_code': '6PJ3WJGP+CC'}",4.0,ChIJD_QRLN22zTERLUYwdg3ee6c,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",20,"D' Arc,, Cyberjaya",
OPERATIONAL,"{'location': {'lat': 2.9173763, 'lng': 101.6497175}, 'viewport': {'northeast': {'lat': 2.918742129892722, 'lng': 101.6511121298927}, 'southwest': {'lat': 2.916042470107278, 'lng': 101.6484124701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Harvest Cafe Cyberjaya,{'open_now': True},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109977699577697652315"">Harvest food and coffee</a>'], 'photo_reference': 'AW30NDw9VCIHsWKiqxM5-D6kxXvPaJpxackK48d9RMTj4c2gY5ysv4tx8K1nUbhBT4z690VeIJUhY16qDUOKJH6LB9h1YrlXAYLOkn7TJwi1_zI9g41Olv3_73OkaGjNFPhTep_-KlnnKNF4EocDv9omP3aq6NkqRGn4c6QpmWP-MZwa12Ac', 'width': 3000}]",ChIJC82vteK2zTERc9rmxC-nyGE,"{'compound_code': 'WJ8X+XV Cyberjaya, Selangor', 'global_code': '6PJ3WJ8X+XV'}",3.8,ChIJC82vteK2zTERc9rmxC-nyGE,GOOGLE,"['restaurant', 'cafe', 'food', 'bar', 'point_of_interest', 'establishment']",175,"Lingkaran Cyber Point Barat, Cyberjaya",2.0
OPERATIONAL,"{'location': {'lat': 2.9156627, 'lng': 101.6509477}, 'viewport': {'northeast': {'lat': 2.917024029892722, 'lng': 101.6523470798927}, 'southwest': {'lat': 2.914324370107277, 'lng': 101.6496474201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,AQSA TAM FOOD & MART,{'open_now': True},"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117902842280632767062"">A Google User</a>'], 'photo_reference': 'AW30NDwiZEs3r2mIokF2Aem2M7K6ycVICho3zn1mwiNARD6W1d587nTZPnpyYwyNGfKWJDkE3nucFWqcMStwwkK795MbnMYAQn6xU3T8U7ASmNjPcOxQi3IWMNdliYEU5PFsyOXgqe9V6qafHdJaBlYnYmWL6Lfhqods9sh0UDuxPsIs7mv-', 'width': 2448}]",ChIJ0Rtv3Ou3zTER89xqGbVedzQ,"{'compound_code': 'WM82+79 Cyberjaya, Selangor', 'global_code': '6PJ3WM82+79'}",0.0,ChIJ0Rtv3Ou3zTER89xqGbVedzQ,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",0,"39g, Lingkaran Cyber Point Barat, Neo Cyber, Cyberjaya",
OPERATIONAL,"{'location': {'lat': 2.915959200000001, 'lng': 101.6508172}, 'viewport': {'northeast': {'lat': 2.917332579892722, 'lng': 101.6521838298927}, 'southwest': {'lat': 2.914632920107278, 'lng': 101.6494841701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Chetz Chillax Cyberjaya,{'open_now': True},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108448183758747529337"">A Google User</a>'], 'photo_reference': 'AW30NDw3B6u3r6WrnabolgsRYDRC5bQ7wWAGAnWF5kJ7xH6LWOEp5T6cUt7YNJ_djOB7YH5JPPw9KXDqtncv-68eSa6o8-_VoJAlMo2LxdgAXWEBjm-AQs0yc5s6n9LkmQXHVWPjS9CW6lWJ67sw7lP769qOh5VDw5ufCRg4kCQkm4W0B0mf', 'width': 1920}]",ChIJO1CmI0W3zTERdLtxkjW83Vw,"{'compound_code': 'WM82+98 Cyberjaya, Selangor', 'global_code': '6PJ3WM82+98'}",4.2,ChIJO1CmI0W3zTERdLtxkjW83Vw,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",127,"36G, Block E, Bixz Avenue II, Neocyber, Lingkaran Cyber Point Barat, Cyberjaya",
OPERATIONAL,"{'location': {'lat': 2.924047, 'lng': 101.6372101}, 'viewport': {'northeast': {'lat': 2.925397179892722, 'lng': 101.6386197798927}, 'southwest': {'lat': 2.922697520107278, 'lng': 101.6359201201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,ALI CHICKEN & FRIES,{'open_now': True},"[{'height': 2639, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111264064259740488186"">A Google User</a>'], 'photo_reference': 'AW30NDzIOsCy5O9FsDhRVK8JPsmOH6Nm7ZcWboP7SuivqH-CnBE4BTeqxxGV9lmYCUNEqztid56mCvYAe0nar-9R8xh-oxuKhXYKRf8NDOaFrXeOlMpu7T8_WqLGs-f4srBAz7yLOWK2T0FtVB8NpQJPETsYGB7kWNllLlvWzih0J-XCBDFW', 'width': 2884}]",ChIJqzqVL-C3zTERTgWzZIgy7EU,"{'compound_code': 'WJFP+JV Cyberjaya, Selangor', 'global_code': '6PJ3WJFP+JV'}",4.9,ChIJqzqVL-C3zTERTgWzZIgy7EU,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",14,"L1-09, MENARA PARAGON, Persiaran Bestari, Cyber 11, Cyberjaya",
OPERATIONAL,"{'location': {'lat': 2.9283687, 'lng': 101.6546147}, 'viewport': {'northeast': {'lat': 2.929699029892722, 'lng': 101.6560181298927}, 'southwest': {'lat': 2.926999370107278, 'lng': 101.6533184701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Harley's Burger and Roaster,{'open_now': True},"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103170927665502642664"">Josephine Tang</a>'], 'photo_reference': 'AW30NDwhHtjg3qPyvZdUCKDPMgRJtabN0v80O06DYBBwN_g4bgYDzmjoL4_3ZsqZwZKmqt68BZdOIPILdz9X_yZXP2H4L5DqcigBshAesSWfokN5ZmlSYr1YERJ7oFMonEUb5ECY6DsL3qP4qbscb0XRSd6stWXdClRwMnbunGRnvkHM0F9T', 'width': 2048}]",ChIJc4zjcAq3zTEReugcR-P06Ks,"{'compound_code': 'WMH3+8R Cyberjaya, Selangor', 'global_code': '6PJ3WMH3+8R'}",4.1,ChIJc4zjcAq3zTEReugcR-P06Ks,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",430,Cyberjaya,
OPERATIONAL,"{'location': {'lat': 2.9141625, 'lng': 101.6554689}, 'viewport': {'northeast': {'lat': 2.915498779892723, 'lng': 101.6568081298927}, 'southwest': {'lat': 2.912799120107278, 'lng': 101.6541084701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Uncle Don's (Cyberjaya),{'open_now': True},"[{'height': 2252, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101946083252777249742"">Dom S.</a>'], 'photo_reference': 'AW30NDwZYrACtSBHuHOqWd9UvI2CuyIP1xZwKLIga2Hkm_22_FIj8Ts69knLtWok6zKGU0IajiyKEmoKUERbUDOOMclmyoXzUh6Pvuh1uVLwlTPA76tclqiDzlLeJoVTKNfxvFOsNwSKyYgGOKX7uqfQ4qAe5ysHwWFUb9caAENZKk2aHEUz', 'width': 4000}]",ChIJx7IGMkS3zTER58NGD6VQOMs,"{'compound_code': 'WM74+M5 Sepang, Selangor', 'global_code': '6PJ3WM74+M5'}",3.4,ChIJx7IGMkS3zTER58NGD6VQOMs,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",269,"Unit G-2A, Block 3545, Prima 11 Jalan Teknokrat 6 Cyberjaya, Sepang",2.0
OPERATIONAL,"{'location': {'lat': 2.9229424, 'lng': 101.651668}, 'viewport': {'northeast': {'lat': 2.924177379892722, 'lng': 101.6530318798927}, 'southwest': {'lat': 2.921477720107278, 'lng': 101.6503322201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Safaa Restaurant Cyberjaya مطعم صفاء,{'open_now': True},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105719137499804870131"">Mohd Hafiz</a>'], 'photo_reference': 'AW30NDyM64wOoZF6tvA9d44BM9f1b21w6o-f6-7tLSuaw9sOqM9B3n4K73eWOAR5kGI_Fl8FghE9USh5trbke184VCvojw8daMCc8G6hwVOedXEGV4vYCnEDdqy1CyBwNV_OCjyAKO9nNr2s3pqJ_TuaUboKKcEEyXwETqgG6j8biNhvxRqW', 'width': 4608}]",ChIJ0ZA0F_u2zTERkyAt9E1jWSs,"{'compound_code': 'WMF2+5M Cyberjaya, Selangor', 'global_code': '6PJ3WMF2+5M'}",4.1,ChIJ0ZA0F_u2zTERkyAt9E1jWSs,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",746,"Unit 4800-0-7, CBD Perdana, 1, Jln Perdana, Cyber 12, Cyberjaya",2.0
OPERATIONAL,"{'location': {'lat': 2.9228989, 'lng': 101.6513165}, 'viewport': {'northeast': {'lat': 2.924148079892722, 'lng': 101.6526725298927}, 'southwest': {'lat': 2.921448420107278, 'lng': 101.6499728701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Cube Bistro,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103223372502393386567"">László Jankovics</a>'], 'photo_reference': 'AW30NDzF3laja__3vEfkuFksybyTBey9a1NJUi0hc9qHk0dwR3fQ3ZikNTZhjO96uwPMelI0emT9GBW2gII7E5DVkWBsnBV4Z7L9VEY4vSjt0EFjfDiJnmJm8Xg37zNUoXwrxolFr-eAElqMYiujoNqecbXphbqc5_OJ7GsEt9Z0EygHI5ft', 'width': 4032}]",ChIJB8GIPvu2zTERcXoN1YryOf4,"{'compound_code': 'WMF2+5G Cyberjaya, Selangor', 'global_code': '6PJ3WMF2+5G'}",3.6,ChIJB8GIPvu2zTERcXoN1YryOf4,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",292,"Unit 4800-0-1, CBD Perdana 1, Off, Jln Perdana, Cyber 12, Cyberjaya",1.0
OPERATIONAL,"{'location': {'lat': 2.9212317, 'lng': 101.6568847}, 'viewport': {'northeast': {'lat': 2.922571079892722, 'lng': 101.6582056798927}, 'southwest': {'lat': 2.919871420107277, 'lng': 101.6555060201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,OldTown White Coffee Cyberjaya,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109821114452166380011"">Jan Cílek</a>'], 'photo_reference': 'AW30NDxecc6ltNqrqrtS-0FWZY3AJN6Lr0zpr8jj7WS1cIJaceyJsTjPfoJRAprYFSPfKb3MBXUGf6CHBX6bduVMDGwYGWF0e99AXzHU5ef8qLNT1ljtJJm25jn-T-UVMbIv-d0TVBNx54V3DvIKcbLEJyZQkjdte-EorN3HO9d0GyKDEbWm', 'width': 4032}]",ChIJ4VftSvm2zTERI-xxHcUSvv0,"{'compound_code': 'WMC4+FQ Cyberjaya, Selangor', 'global_code': '6PJ3WMC4+FQ'}",4.0,ChIJ4VftSvm2zTERI-xxHcUSvv0,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",2158,"Jalan Teknokrat 5, Cyberjaya",2.0
OPERATIONAL,"{'location': {'lat': 2.9156368, 'lng': 101.6508385}, 'viewport': {'northeast': {'lat': 2.917010779892722, 'lng': 101.6522925298927}, 'southwest': {'lat': 2.914311120107277, 'lng': 101.6495928701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Juara Corner,{'open_now': True},"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104726322504035050976"">sflhazmi</a>'], 'photo_reference': 'AW30NDwK0Qx-lBKU7StJiHaA-u0kxuWzwdgOt94VEkNlnIZuQi1ikjZoM16JwXc3uHmEaivDHDEs3tkLkW9TPsm1eOY3k0ajaLSO7xYE_fyVuyK9maw9Xwd1KFYcGTJ9MXfxInwUWvzEzS8PlnUmrRUneF7UFfXn7EtoiJFia420E5uagHn5', 'width': 1836}]",ChIJq1SXjXi3zTER4Z8u5HSCyEc,"{'compound_code': 'WM82+78 Cyberjaya, Selangor', 'global_code': '6PJ3WM82+78'}",3.5,ChIJq1SXjXi3zTER4Z8u5HSCyEc,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",98,"39g, Lingkaran Cyber Point Barat, Neo Cyber, Cyberjaya",
OPERATIONAL,"{'location': {'lat': 2.9240262, 'lng': 101.656986}, 'viewport': {'northeast': {'lat': 2.925380029892722, 'lng': 101.6583244298927}, 'southwest': {'lat': 2.922680370107277, 'lng': 101.6556247701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Eyra Local & Western Cuisine,{'open_now': True},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113907923963158891315"">Md Azlihazrin</a>'], 'photo_reference': 'AW30NDwK0FpKazw-Q7IgGEAjnmue2p0WYHzPgml7m77agbr4KJEbAJxhn9tNio40NYE5O0CtUI0TJ3pO6ZIpxmIotMnS8AkXp53N56ynKeLfcK-b1a2-JqmtWMnwY75wNzHK5M9rUq5tA0_fWkLDjyGxIIpA1Hb2YvE5WVI-GcE0_WMJ6pN5', 'width': 4000}]",ChIJzdmA2cO3zTERP6kSaA1hnxE,"{'compound_code': 'WMF4+JQ Cyberjaya, Selangor', 'global_code': '6PJ3WMF4+JQ'}",3.7,ChIJzdmA2cO3zTERP6kSaA1hnxE,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",201,"Block F, 10, Jln GC 3, Glomac, Cyberjaya",
OPERATIONAL,"{'location': {'lat': 2.9210382, 'lng': 101.6358332}, 'viewport': {'northeast': {'lat': 2.922321379892722, 'lng': 101.6371935798927}, 'southwest': {'lat': 2.919621720107278, 'lng': 101.6344939201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Accolades Lounge,{'open_now': True},"[{'height': 5065, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108696713246882301508"">A Google User</a>'], 'photo_reference': 'AW30NDxAcY4JnJsDrqk-TeAQToJ9OWUmDqcHb07AHQnyKK9Rhb7AhHX2hG66zfljD9OaQGiW2uZxX13Ueg2C2OtgbB_WI2-3hD5wFeJ3EppcENPnwdSLzkLYqnQjtSXyBdtKZkm1yAZsafNVkVswl4py5FeUhuekd7Wt-0mn17qt8-DaeIvI', 'width': 3629}]",ChIJF8L2HtK3zTERSjzs3WqS3F8,"{'compound_code': 'WJCP+C8 Cyberjaya, Selangor', 'global_code': '6PJ3WJCP+C8'}",4.2,ChIJF8L2HtK3zTERSjzs3WqS3F8,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",182,"A-05-01 Tamarind Square, Persiaran Multimedia, Cyberjaya",
OPERATIONAL,"{'location': {'lat': 2.9207652, 'lng': 101.6566534}, 'viewport': {'northeast': {'lat': 2.922188679892722, 'lng': 101.6580935798927}, 'southwest': {'lat': 2.919489020107278, 'lng': 101.6553939201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,myBurgerLab Cyberjaya,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106585315085360180201"">Manfye Goh</a>'], 'photo_reference': 'AW30NDxIcYi-iLYwWRn9lyh4lI5J6FEKQ7rdNXdTUuj2ogXAT10nGV7alh7NVAM3Y-mRMON55fXYuislfelH9CV4Pj-3UZeMM74Q3tsTHpZFoYMRNIDnSq9h1yaQH6ACcXfAoByG9Ilcl75iFttNlxwaya6ZcG95m2ONhkfrKGOFRFMR_z07', 'width': 4032}]",ChIJhwBusf62zTERn_OoK9ZER7Y,"{'compound_code': 'WMC4+8M Cyberjaya, Selangor', 'global_code': '6PJ3WMC4+8M'}",4.3,ChIJhwBusf62zTERn_OoK9ZER7Y,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1015,"Prima Avenue, Prima 4, 3513, Jalan Teknokrat 5, Cyber 5, Cyberjaya",2.0
OPERATIONAL,"{'location': {'lat': 2.925385, 'lng': 101.6568576}, 'viewport': {'northeast': {'lat': 2.926755529892722, 'lng': 101.6582804798927}, 'southwest': {'lat': 2.924055870107277, 'lng': 101.6555808201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Food Kingdom,{'open_now': False},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104296844477424341490"">Fairoz Khan</a>'], 'photo_reference': 'AW30NDwFthuzj8K-imIjdG6FriNuZTqidcN8m_Bf2Az8MGYBOsokcBQIxI-4iMa2TIWt2UfADQVYqFLDEPn7Nt2xGymQVVSJhczhfhaq3GXZKoowKRj3nqadrIRwNJK66kuE7vIW7jbaTsdf0AcKCckpitRi4L8nF0Dd2G0uhvUpwH8QJmIK', 'width': 1080}]",ChIJOVJi6Pm2zTER7jpXaXPnmMI,"{'compound_code': 'WMG4+5P Cyberjaya, Selangor', 'global_code': '6PJ3WMG4+5P'}",3.7,ChIJOVJi6Pm2zTER7jpXaXPnmMI,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",6,Cyberjaya,
OPERATIONAL,"{'location': {'lat': 2.929302, 'lng': 101.6409051}, 'viewport': {'northeast': {'lat': 2.930575279892722, 'lng': 101.6422936798927}, 'southwest': {'lat': 2.927875620107278, 'lng': 101.6395940201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,The Royal Tandoori,{'open_now': False},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100434449067616981046"">Muhammad Farooq</a>'], 'photo_reference': 'AW30NDwwmsCLvGhNOclHwcRnMAhdD_XXUZwkwIcjpgwODb_LAvWifl9GSxws6WJlQjwwLh4dhs1GTlYz-P74zEX7XzZ4xqZrwcqz-JZKr3gtJ4AG1j4ueEXJvUITm---6cAvrSs7NPUcXGr1KeE8Vfzj3pkP4UNpGATgc6C7owrFyupxhONg', 'width': 4160}]",ChIJl-92w-i2zTERifFOJK4zD3w,,4.3,ChIJl-92w-i2zTERifFOJK4zD3w,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",85,"WJHR+M9, Cyberjaya",1.0
OPERATIONAL,"{'location': {'lat': 2.9222471, 'lng': 101.6513806}, 'viewport': {'northeast': {'lat': 2.923736029892722, 'lng': 101.6527311798927}, 'southwest': {'lat': 2.921036370107277, 'lng': 101.6500315201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Chunz,{'open_now': False},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109883766179395839736"">Yogeswaran Gurusamy</a>'], 'photo_reference': 'AW30NDy3lpOtEAcXpsba6xc05cvOt3rVPmr8qH_bb0dE3txOIOf0YwVdyOyYQarF5fD4O7VhwBgL_PONQH4IcDybf221WHuQewrwza0CFPmckiwAmPPdlpeER391OIrcPpihI03k1p4fY-sJ4YF9Z3FccjpJ7D-EF67U4aojqCtr-dj6GrFy', 'width': 3000}]",ChIJtbENaU-3zTEREDPWZn6h7mw,"{'compound_code': 'WMC2+VH Cyberjaya, Selangor', 'global_code': '6PJ3WMC2+VH'}",3.3,ChIJtbENaU-3zTEREDPWZn6h7mw,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",3,"Lot G-13A, DPulze Shopping Centre, Lingkaran Cyber Point Timur, Cyber 12, Cyberjaya",
OPERATIONAL,"{'location': {'lat': 2.9220193, 'lng': 101.6507481}, 'viewport': {'northeast': {'lat': 2.923080279892722, 'lng': 101.6521671298927}, 'southwest': {'lat': 2.920380620107277, 'lng': 101.6494674701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,I Love Yoo! Dpulze,{'open_now': False},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109549434830370111854"">Rohibul Sabri Abas</a>'], 'photo_reference': 'AW30NDzmL2cS5y_XPGO75ryloILcXudt0QPKZSVc5EWx0kE0tMjx2nk1A7yNY7Q1OfpN5rAJ3swu0hZFc4jAwOKewBBII9cnS7b45MW1e8Df5AF9rKcXAseqwFb9EfhYmvTrGdlWVA05HUtyjMNzmEZDnGI4Zo0LL4E2i-Dien8nKhBel6Oy', 'width': 4000}]",ChIJGUsW0Vq3zTERQ11_zGUEGlk,"{'compound_code': 'WMC2+R7 Cyberjaya, Selangor', 'global_code': '6PJ3WMC2+R7'}",3.0,ChIJGUsW0Vq3zTERQ11_zGUEGlk,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",8,"LCK-03A, DPULZE Shopping Centre, Persiaran Multimedia, Cyberjaya",
OPERATIONAL,"{'location': {'lat': 2.9245636, 'lng': 101.6570618}, 'viewport': {'northeast': {'lat': 2.925905079892722, 'lng': 101.6584628798927}, 'southwest': {'lat': 2.923205420107277, 'lng': 101.6557632201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,TIG Cafe - Tenang Is Good Cafe,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115664236712053350250"">A Google User</a>'], 'photo_reference': 'AW30NDwx_iGGanXZ9Ra3241TsKc_D_IqFzghyxak6f_M75XzrgjzGfhV-eVGJ7d5j1f2sF6nO9zUzK1yLBjdEPxxjuG150cHTEb_ol4N75OrK4fn85yAHQos9SlgSTlYZSxpHWi4h5kZ2stTT7iFH6az34lNGsE2lqSxss2oKPvvWsQyKbdg', 'width': 4032}]",ChIJ5UFjeKC3zTERDMVIXJ1Khhk,"{'compound_code': 'WMF4+RR Cyberjaya, Selangor', 'global_code': '6PJ3WMF4+RR'}",4.6,ChIJ5UFjeKC3zTERDMVIXJ1Khhk,GOOGLE,"['cafe', 'meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",77,"No. 1, Block F, Jalan GC 3, Glomac Cyberjaya Glomac, Cyberjaya",
OPERATIONAL,"{'location': {'lat': 2.9261053, 'lng': 101.6513973}, 'viewport': {'northeast': {'lat': 2.927453279892722, 'lng': 101.6526911298927}, 'southwest': {'lat': 2.924753620107277, 'lng': 101.6499914701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Salam Noodles,{'open_now': False},"[{'height': 2976, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105670503591477291837"">Nor Azman A Rahman</a>'], 'photo_reference': 'AW30NDyfTidnh2LvJOCoN_Ja8EihraCP_bf33P1uaCofLOikaptgmF9niKh-VHZvLuqs0dcz5XL-NTrN_sskbEh4COAaJjyUZdMLoDlkoWqiz1FrCiPENXY9jyHleSfztquv3AIZfiIzMCCYvJA7AMTChVv746HgfjYzxyiTx420rpm7wxY-', 'width': 3968}]",ChIJKTJGnvq2zTERXwT8dROg3T0,"{'compound_code': 'WMG2+CH Cyberjaya, Selangor', 'global_code': '6PJ3WMG2+CH'}",4.2,ChIJKTJGnvq2zTERXwT8dROg3T0,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",2174,"4810-0-42, 2, Persiaran Flora, Cyberjaya",1.0
OPERATIONAL,"{'location': {'lat': 2.924608, 'lng': 101.655998}, 'viewport': {'northeast': {'lat': 2.925957729892722, 'lng': 101.6573087298927}, 'southwest': {'lat': 2.923258070107278, 'lng': 101.6546090701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Nasi Kandar Pelita,{'open_now': True},"[{'height': 2248, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104563466004844877678"">Sharizad Effendy</a>'], 'photo_reference': 'AW30NDyr3DRjywopi-HhqGNaUwMlm4hX3iNqx59fcRedYOGCrM3lRmqykbK0O2GgmNyv2h2jtRvV-aA1mxj63MyyA7GOStrd_AQzs3omr3ccfvCTH-9JW3lB4RS68qvK4frlg3TwayCbFu2NkG8tdNsZvLQuGiQObG_pPE6ZJQsZkosONlcr', 'width': 4000}]",ChIJU7_mxvu2zTERVcWOJzwPeT4,"{'compound_code': 'WMF4+R9 Cyberjaya, Selangor', 'global_code': '6PJ3WMF4+R9'}",3.7,ChIJU7_mxvu2zTERVcWOJzwPeT4,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",2917,"No. C-0-1 & C-0-2, Blok C, Jalan GC 1, Jalan Teknokrat 3, Glomac, Cyber 12, Cyberjaya",2.0
